Issuer Code,Issuer Precinct,Issuing Agency,Issuer Command
160108,3,P,0003
160305,3,P,0003
160218,3,P,0003
160339,3,P,0003
160305,3,K,0003
760693,3,K,0003
964613,3,K,0003
160613,3,K,0003
160623,3,K,0003
160608,3,P,0003
160308,3,P,0003
160617,3,K,0003
962187,48,P,0048
955621,48,P,0048
120652,0,S,BXSP
100281,976,H,0976
100281,926,H,0926
215006,968,X,0968
102679,968,X,0968
103418,968,X,0968
911284,274,F,5274
44943,642,P,0642
897900,273,P,0273
941280,81,P,0081
669097,837,E,0837
960410,107,P,0107
955365,107,P,0107
957505,107,P,0107
952824,107,P,0107
953824,107,P,0107
915329,14,P,0014
947968,14,P,0014
953379,108,P,0108
160312,4,P,0004
160312,4,K,0004
160639,2,P,0002
160251,2,K,0002
160665,1,P,0001
160476,1,P,0001
160256,3,K,0003
100029,976,P,0976
913589,0,F,0BFI
939748,75,P,0075
956698,90,P,0090
957580,50,P,0050
957645,90,P,0090
668463,7,P,0007
568631,7,P,0007
957481,102,P,0102
921907,100,P,0100
951097,103,P,0103
955380,106,P,0106
952168,106,P,0106
960884,103,P,0103
955894,103,P,0103
458825,103,P,0103
980379,103,P,0103
952764,101,P,0101
957691,113,P,0113
956005,120,P,0120
956068,120,P,0120
944098,108,P,0108
0,108,P,0108
942983,108,P,0108
956553,108,P,0108
100845,976,X,0976
100939,976,X,0976
160256,3,P,0003
160659,3,P,0003
160614,94,P,0094
160073,4,P,0004
161059,4,P,0004
161423,0,K,0000
100403,985,X,0985
954258,802,P,0802
956642,804,P,0804
952969,805,P,0805
962180,805,P,0805
952906,806,P,0806
926797,809,P,0809
930994,136,P,0136
935159,136,P,0136
936972,136,P,0136
952601,90,P,0090
953777,73,P,0073
536304,0,B,0TBX
916223,500,F,3500
912071,30,F,1030
909583,252,F,8252
130755,0,F,0000
100281,976,X,0976
100150,976,H,0976
956961,73,P,0073
934478,40,P,0040
911534,43,P,0043
959309,46,P,0046
954327,52,P,0052
900264,48,P,0048
207,835,X,0835
944172,115,P,0115
155013,13,P,0013
550105,97,P,0097
949136,75,P,0075
957072,50,P,0050
941547,48,P,0048
940235,5,P,0005
160195,1,K,0001
600132,982,X,0982
100908,976,H,0976
955762,79,P,0079
938578,13,P,0013
916586,516,F,4516
956291,807,P,0807
925757,115,P,0115
960403,802,P,0802
954093,105,P,0105
948657,105,P,0105
928725,105,P,0105
956263,105,P,0105
961367,105,P,0105
951189,121,P,0121
944113,121,P,0121
951680,121,P,1121
960424,121,P,0121
949068,121,P,0121
946710,121,P,0121
957230,122,P,0122
949606,122,P,0122
953043,19,P,0019
943209,90,P,0090
956863,90,P,0090
962871,120,P,0120
953236,120,P,0120
111171,839,X,0839
929080,172,P,0172
954270,165,P,0165
962460,103,P,0103
962823,103,P,0103
962313,103,P,0103
118,0,P,0000
961170,105,P,0105
948670,105,P,0105
936289,105,P,0105
952171,165,P,0165
959894,120,P,0120
947341,121,P,0121
944481,120,P,0120
955258,21,P,0021
934772,62,P,0062
954564,67,P,0067
154,0,P,0000
331156,0,P,0NIC
538190,0,S,MN06
956136,105,P,0105
942533,105,P,0105
956967,103,P,0103
529707,977,X,0977
959835,67,P,0067
934600,18,P,0018
961291,81,P,0081
942260,75,P,0075
160509,1,K,0001
922111,977,X,0977
0,0,S,KKSP
0,1,K,0001
160635,1,K,0001
589217,977,X,0977
920198,43,P,0043
952551,42,P,0042
960491,45,P,0045
160936,1,P,0001
160678,1,K,0001
160147,5,K,0005
160308,1,P,0001
45326,302,P,0302
47244,642,P,0642
45408,642,P,0642
47769,642,P,0642
47888,642,P,0642
47274,642,P,0642
42219,0,P,0000
47814,642,P,0642
39852,118,P,0118
45323,642,P,0642
45323,0,P,PAPD
955821,107,P,0107
951448,107,P,0107
956922,107,P,0107
959066,113,P,0113
955463,113,P,0113
928032,103,P,0103
951789,103,P,0103
160373,5,K,0005
160230,5,P,0005
160898,5,K,0005
160498,5,P,0005
160574,2,K,0002
955969,103,P,0103
951729,101,P,0101
949369,106,P,0106
951047,101,P,0101
953376,101,P,0101
932400,77,P,0077
627704,0,S,KKSP
161029,2,P,0002
160338,3,P,0003
160652,1,K,0001
160291,1,K,0001
947647,804,P,0804
933662,804,P,0804
957496,805,P,0805
956953,0,P,PSA6
961135,806,P,0806
947148,0,P,PSA6
961995,806,P,0806
954036,806,P,0806
941955,497,P,0497
945699,5,P,0005
956938,42,P,0042
942597,45,P,0045
959698,49,P,0049
941346,66,P,0066
538418,0,S,MN01
954404,808,P,0808
956393,808,P,0808
601094,0,S,KKTF
961639,808,P,0808
586255,868,X,0868
957242,42,P,0042
939502,108,P,0108
957708,108,P,0108
952460,102,P,0102
962895,101,P,0101
924215,101,P,0101
932170,101,P,0101
950369,808,P,0808
963321,121,P,0121
963026,121,P,0121
925290,121,P,O121
960596,100,P,0100
961977,121,P,0121
951952,876,P,0876
954099,161,P,0161
523806,5,P,0005
946406,883,P,0883
960411,803,P,0803
962693,0,P,PSA3
962275,803,P,0803
962286,803,P,0803
954910,803,P,0803
950613,0,P,CVTF
950083,878,P,0878
938966,71,P,0071
928541,71,P,0071
951284,63,P,0063
958604,0,P,TD03
962030,0,P,TD03
936286,0,P,TD03
958224,120,P,0120
958233,120,P,0120
961060,120,P,0120
953383,120,P,0120
956934,120,P,0120
961759,100,P,0100
950791,100,P,0100
929375,100,P,0100
953841,113,P,0113
959874,106,P,0106
954075,106,P,0106
956586,107,P,0107
958639,107,P,0107
954687,70,P,0070
959482,90,P,0090
918899,90,P,0090
943488,75,P,0075
947578,75,P,0075
956958,75,P,0075
947027,75,P,0075
961150,75,P,0075
958658,78,P,0078
958545,75,P,0075
948647,114,P,0114
962149,120,P,0120
944015,120,P,0120
958377,120,P,0120
955898,120,P,0120
955718,120,P,0120
641607,0,X,0000
643428,1,X,0001
992762,1,P,0001
956018,119,P,0119
986392,101,P,0101
957212,101,P,0101
957864,113,P,0113
959095,113,P,0113
958128,106,P,0106
749928,0,P,01OO
949928,0,P,010O
749928,100,P,0100
959421,0,P,O1O0
923485,107,P,0107
962376,107,P,0107
956564,107,P,0107
917435,107,P,0107
957291,107,P,0107
928036,45,P,0045
902534,162,P,0162
946318,46,P,0046
958185,46,P,0046
956057,47,P,0047
955831,47,P,0047
953529,45,P,0045
933635,0,P,0000
962846,52,P,0052
951045,105,P,O105
955398,107,P,0107
951747,113,P,0113
950830,113,P,0113
960584,33,P,0033
936169,122,P,0122
959364,121,P,0121
952777,105,P,0105
926690,105,P,0105
926694,0,P,01O5
962100,103,P,0103
962126,103,P,0103
961620,103,P,0103
955371,52,P,0052
160488,3,P,0003
956614,1,P,0001
960201,1,P,0001
943468,34,P,0034
944168,30,P,0030
955108,40,P,0040
954356,42,P,0042
946525,42,P,0042
961666,42,P,0042
953300,83,P,0083
962438,83,P,0083
962504,83,P,0083
957907,84,P,0084
932866,75,P,0075
923043,75,P,0075
955919,79,P,0079
962826,67,P,0067
958518,67,P,0067
961957,67,P,0067
961287,0,P,0O67
938127,13,P,0013
951472,100,P,0100
958352,1,P,0001
960995,104,P,0104
952530,104,P,0104
962228,110,P,O110
949367,110,P,0110
960592,110,P,0110
957495,33,P,0033
942769,7,P,0007
958583,67,P,0067
961634,69,P,0069
959166,43,P,0043
959092,43,P,0043
956392,42,P,0042
955782,163,P,0163
959867,40,P,0040
961227,43,P,0043
958079,50,P,0050
953050,79,P,0079
925381,79,P,0079
957157,79,P,0079
954133,79,P,0079
955972,79,P,0079
954642,62,P,0062
957519,62,P,0062
958269,20,P,0020
943121,20,P,0020
948170,106,P,2106
978170,106,P,0106
962239,106,P,0106
956229,161,P,0161
954600,161,P,0161
962073,14,P,0014
942665,114,P,0114
960005,114,P,0114
460009,114,P,0114
955041,114,P,0114
935641,114,P,0114
958419,111,P,0111
960284,33,P,0033
952659,19,P,0019
926791,14,P,0014
952761,13,P,0013
958521,5,P,0005
958953,18,P,0018
949037,18,P,0018
959113,44,P,0044
934850,44,P,0044
947824,47,P,0047
938591,50,P,0050
963164,47,P,0047
958928,67,P,0067
954293,67,P,0067
959153,67,P,0067
960588,61,P,0061
959967,70,P,0070
951265,70,P,0070
959330,70,P,0070
952800,78,P,0078
956807,60,P,0060
957063,48,P,0048
962681,48,P,0048
962555,48,P,0048
962647,48,P,0048
918424,48,P,0048
905278,48,P,0048
938782,45,P,0045
943322,45,P,0045
957489,45,P,0045
948796,169,P,0169
948796,163,P,0163
958368,43,P,0043
934318,43,P,0043
961595,43,P,0043
959588,70,P,0070
934520,70,P,0070
954737,70,P,0070
984770,70,P,0070
936147,62,P,0062
990393,62,P,0062
960793,67,P,0067
922552,20,P,0020
953178,19,P,0019
952956,103,P,0103
962551,106,P,0106
938924,105,P,0105
962474,705,P,0705
950898,105,P,0105
951508,105,P,0105
961092,5,P,0005
924606,401,P,0401
637048,0,S,MW12
931007,111,P,0111
958922,111,P,0111
894651,111,P,0111
936766,111,P,0111
950363,111,P,O111
951946,104,P,0104
952516,104,P,0104
941767,104,P,0104
957797,25,P,0025
945255,25,P,0025
161029,2,K,0002
160654,3,K,0003
160610,1,K,0001
962148,52,P,0052
957292,49,P,0049
962491,49,P,0049
956841,46,P,0046
954397,44,P,0044
938587,44,P,0044
958374,40,P,0040
930371,45,P,0045
933931,45,P,0045
962783,42,P,0042
962384,42,P,0042
947382,42,P,0042
961023,42,P,0042
958952,43,P,0043
921829,60,P,0060
917064,43,P,0043
961248,52,P,0052
60753,42,P,0042
960565,42,P,0042
962429,42,P,0042
958727,44,P,0044
961172,52,P,0052
947459,44,P,0044
940549,63,P,0063
962823,62,P,0062
963347,25,P,0025
963225,25,P,0025
962959,25,P,0025
962111,25,P,0025
950022,24,P,0024
950161,24,P,0024
962608,105,P,0105
930783,113,P,0113
952508,113,P,0113
954384,113,P,0113
948797,0,P,01O5
948797,105,P,O105
953257,105,P,0105
957191,105,P,0105
915913,490,P,0490
926149,406,P,0406
927391,406,P,0406
922063,401,P,0401
959645,23,P,0023
897987,25,P,0025
120,835,X,0835
959722,1,P,0001
938678,6,P,0006
957216,9,P,0009
961486,9,P,0009
961659,49,P,0049
955258,46,P,0046
938000,49,P,0049
960815,72,P,0072
960502,72,P,0072
939593,72,P,0072
959283,72,P,0072
959673,72,P,0072
953713,72,P,0072
944936,78,P,0078
958481,60,P,0060
937833,68,P,0068
922933,17,P,0017
940867,17,P,0017
959260,63,P,0063
957528,70,P,0070
954588,70,P,0070
951280,70,P,0070
966498,70,P,0070
958793,18,P,0018
962170,18,P,0018
946948,24,P,0024
160096,105,P,0105
944563,106,P,0106
954662,106,P,0106
935180,106,P,0106
962086,106,P,0106
955871,105,P,0105
926246,401,P,0401
922379,406,P,0406
610119,0,S,MN11
697266,0,S,MN11
540031,0,S,MN11
943768,23,P,0023
942407,73,P,0073
935566,73,P,0073
953469,73,P,0073
956746,83,P,0083
957665,81,P,0081
945204,81,P,0081
956803,81,P,0081
951762,121,P,0121
600128,982,X,0982
945634,32,P,0032
949245,574,P,0574
948147,574,P,0574
957465,46,P,0046
948067,163,P,0163
938159,112,P,0112
936042,9,P,0009
960490,20,P,0020
962660,32,P,0032
962700,32,P,0032
956151,109,P,0109
939665,24,P,0024
957737,75,P,0075
955713,72,P,0072
959707,72,P,0072
956532,72,P,0072
962416,72,P,0072
962196,72,P,0072
959466,72,P,0072
918365,406,P,0406
905074,401,P,0401
962457,76,P,0076
962767,76,P,0076
962441,76,P,0076
950398,0,P,0O76
948660,60,P,0060
934776,70,P,0070
959720,71,P,0071
967611,70,P,0070
961812,25,P,0025
882620,30,P,0030
958235,30,P,0030
949464,105,P,0105
957463,102,P,0102
903200,23,P,0023
951999,23,P,0023
960238,23,P,0023
960038,23,P,0023
957390,13,P,0013
929126,13,P,0013
959702,104,P,0104
940194,115,P,0115
947602,115,P,0115
959373,109,P,0109
963344,860,P,0860
952943,860,P,0860
952577,0,P,TD01
952723,460,P,0460
0,860,P,0860
962632,860,P,0860
954081,81,P,0081
955104,81,P,0081
925067,79,P,0079
956273,81,P,0081
960718,88,P,0088
951935,83,P,0083
958906,75,P,0075
956451,75,P,0075
962160,9,P,0009
961931,91,P,0091
949246,77,P,0077
966106,73,P,0073
945639,75,P,0075
951833,161,P,0161
954139,406,P,0406
925576,405,P,0405
962237,64,P,0064
962486,37,P,0037
953544,67,P,0067
957238,67,P,0067
429828,0,X,QNRO
954921,70,P,0070
955864,18,P,0018
950495,18,P,0018
952561,102,P,0102
935659,102,P,0102
960687,102,P,0102
927355,401,P,0401
923774,401,P,0401
937403,34,P,0034
946625,34,P,0034
955516,14,P,0014
946555,14,P,0014
963018,5,P,0005
943888,81,P,0081
945858,81,P,0081
962447,81,P,0081
962321,81,P,0081
960605,88,P,0088
959287,60,P,0060
960765,60,P,0060
955684,161,P,0161
955804,84,P,0084
945551,94,P,0094
955018,77,P,0077
953032,77,P,0077
959654,84,P,0084
941719,75,P,0075
961094,84,P,0084
962120,75,P,0075
953793,77,P,0077
946356,90,P,0090
953028,62,P,0062
989169,62,P,0062
955914,67,P,0067
959408,67,P,0067
951435,69,P,0069
954871,72,P,0072
960384,60,P,0060
959302,72,P,0072
957622,72,P,0072
953628,72,P,0072
951124,69,P,0069
939588,72,P,0072
960108,72,P,0072
940238,79,P,0079
961928,79,P,0079
906102,111,P,0111
961062,111,P,0111
956502,111,P,0111
949016,108,P,0108
949818,109,P,0109
966894,70,P,0070
959725,68,P,0068
939567,63,P,0063
962976,63,P,0063
962934,63,P,0063
963271,63,P,0063
963041,0,P,0000
952509,65,P,0065
961312,102,P,0102
958334,102,P,0102
217434,968,X,0968
958126,77,P,0077
624957,0,S,MN12
596729,0,S,MN10
959409,14,P,0014
950880,14,P,0014
939214,9,P,0009
959390,60,P,0060
0,68,P,0068
962891,0,P,00+0
961022,60,P,0060
940320,81,P,0081
956159,79,P,0079
953658,79,P,0079
956460,77,P,0077
940206,10,P,0010
962332,75,P,0075
962504,75,P,0075
956670,77,P,0077
944507,73,P,0073
961819,73,P,0073
961978,88,P,0088
989898,109,P,0109
960599,109,P,0109
957103,110,P,0110
950298,114,P,0114
962717,109,P,0109
951695,60,P,0060
459198,67,P,0067
948036,66,P,0066
957475,78,P,0078
921932,78,P,0078
21932,78,P,0078
942610,78,P,0078
960298,78,P,0078
962271,34,P,0034
955142,34,P,0034
953822,34,P,0034
950422,34,P,0034
955302,34,P,0034
959143,34,P,0034
956427,23,P,0023
933506,77,P,0077
695293,0,S,BX08
940340,52,P,0052
961815,46,P,0046
962125,46,P,0046
903160,34,P,0034
940179,17,P,0017
961751,60,P,0060
952702,61,P,0061
955729,71,P,0071
949433,94,P,0094
957806,94,P,0094
953811,110,P,0110
938227,110,P,0110
942718,110,P,0110
960171,32,P,0032
939017,32,P,0032
956797,103,P,0103
956767,103,P,0103
955720,3,P,0003
955720,103,P,0103
953233,10,P,0010
932770,13,P,0013
932970,13,P,0013
916062,83,P,0083
959608,28,P,0028
956918,26,P,0026
948359,28,P,0028
962619,28,P,0028
962538,28,P,0028
962388,28,P,0028
941207,104,P,0104
941767,14,P,0014
952789,104,P,0104
953358,104,P,0104
962147,115,P,0115
963320,115,P,0115
965283,115,P,0115
963185,115,P,0115
957463,104,P,0104
960209,104,P,0104
950609,104,P,0104
952107,78,P,0078
961120,11,P,0011
947483,71,P,0071
956165,71,P,0071
956004,71,P,0071
956336,71,P,0071
949629,23,P,0023
945576,24,P,0024
957019,24,P,0024
946604,24,P,0024
958761,33,P,0033
942473,19,P,0019
962601,90,P,0090
958535,88,P,0088
911579,406,P,0406
587626,0,S,BX08
960933,46,P,0046
950128,46,P,0046
961912,40,P,0040
946450,40,P,0040
960916,40,P,0040
932120,41,P,0041
962738,41,P,0041
962864,41,P,0041
929942,0,P,0000
959126,43,P,0043
927062,19,P,0019
940637,17,P,0017
939528,123,P,0123
932853,123,P,0123
953249,123,P,0123
953279,173,P,0173
939973,123,P,0123
933434,123,P,0123
956880,123,P,0123
962035,113,P,0113
961841,113,P,0113
959720,106,P,0106
959728,106,P,0106
958728,106,P,0106
958778,108,P,0108
961176,122,P,0122
930515,122,P,0122
953602,121,P,0121
957523,6,P,0006
957742,13,P,0013
962328,13,P,0013
957226,28,P,0028
946803,24,P,0024
961049,28,P,0028
961147,26,P,0026
959866,25,P,0025
952548,71,P,0071
949127,112,P,0112
956979,112,P,0112
889409,112,P,0112
933280,112,P,0112
959247,115,P,0115
934414,110,P,0110
934414,115,P,0115
960298,115,P,0115
954896,114,P,0114
955156,109,P,0109
961048,71,P,0071
934991,72,P,0072
949989,71,P,0071
959606,70,P,0070
950981,21,P,0021
931867,19,P,0019
959580,19,P,0019
962434,0,P,TD32
943271,5,P,0005
956957,5,P,0005
927541,88,P,0088
927591,88,P,0088
937691,88,P,0088
958821,94,P,0094
946341,94,P,0094
957657,96,P,0096
906357,409,P,0409
921378,0,S,QW06
921370,0,S,QW06
961093,50,P,0050
951032,40,P,0040
942933,24,P,0024
957913,24,P,0024
928671,24,P,0024
0,13,P,0013
932361,15,P,0015
354040,106,P,T106
361380,102,P,0102
954897,122,P,0122
945632,122,P,0122
939140,122,P,0122
429117,0,P,0000
953502,123,P,0123
945799,123,P,0123
952493,123,P,0123
923607,123,P,0123
952179,76,P,0076
951211,6,P,0006
958524,6,P,0006
927089,9,P,0009
961209,13,P,0013
461209,13,P,0013
935008,88,P,0088
958780,84,P,0084
952591,88,P,0088
936602,88,P,0088
950664,79,P,0079
959205,79,P,0079
929364,70,P,0070
957799,77,P,0077
947088,77,P,0077
955179,77,P,0077
0,111,P,0111
946636,111,P,0111
943439,111,P,0111
948025,111,P,0111
947948,104,P,0104
957866,104,P,0104
930525,71,P,0071
946130,71,P,0071
961508,71,P,0071
962593,71,P,0071
962092,71,P,0071
951677,94,P,0094
962473,94,P,0094
932742,401,P,0401
937832,48,P,0048
947185,48,P,0048
959569,52,P,0052
954189,44,P,0044
954131,44,P,0044
952689,44,P,0044
958684,44,P,0044
939233,44,P,0044
956915,0,P,PSA1
952427,76,P,0076
957897,76,P,0076
928117,63,P,0063
954386,51,P,0051
923463,61,P,0061
947151,63,P,0063
956896,63,P,0063
959840,63,P,0063
948074,109,P,0109
952770,115,P,0115
959939,77,P,0077
935999,90,P,0090
958541,90,P,0090
949578,90,P,0090
959710,84,P,0084
942311,75,P,0075
954841,75,P,0075
947518,17,P,0017
925341,77,P,0077
906977,77,P,0077
959596,112,P,0112
952681,112,P,0112
939145,104,P,0104
943276,104,P,0104
961460,111,P,0111
962256,115,P,0115
951109,70,P,0070
959548,70,P,0070
951933,8,P,0008
950564,14,P,0014
901787,0,P,0MTS
923739,401,P,0401
962402,44,P,0044
959745,44,P,0044
956990,26,P,0026
958448,34,P,0034
943246,63,P,0063
993248,63,P,0063
940567,63,P,0063
952614,63,P,0063
948456,639,P,T639
743844,807,P,0807
938940,49,P,0049
959071,43,P,0043
942825,24,P,0024
951332,30,P,0030
940460,30,P,0030
944114,14,P,0014
961976,115,P,0115
937473,110,P,0110
933458,112,P,0112
957741,110,P,0110
951451,110,P,0110
941544,110,P,0110
956585,110,P,0110
952049,114,P,0114
928325,114,P,0114
958003,77,P,0077
535930,0,X,EHPW
525709,0,X,EHPW
608818,0,X,EHPW
535930,0,X,EHOW
341920,0,X,GHPN
535930,0,P,BFPN
954746,104,P,0104
934803,104,P,0104
942581,84,P,0084
937015,70,P,0070
961296,70,P,0070
957580,70,P,0070
960550,6,P,0006
956343,161,P,0161
937544,1,P,0001
937060,1,P,0001
956378,1,P,0001
916406,406,P,0406
571185,0,S,BX11
957253,45,P,0045
959974,109,P,0109
960279,109,P,0109
950693,109,P,0109
950698,109,P,0109
956794,114,P,0114
957867,114,P,0114
959158,66,P,0066
939150,66,P,0066
937926,66,P,0066
961849,66,P,0066
952240,66,P,0066
952400,163,P,0163
950674,163,P,0163
961371,49,P,0049
950169,46,P,0046
960485,42,P,0042
960267,42,P,0042
961731,49,P,0049
960001,31,P,0031
955309,161,P,0161
952791,14,P,0014
957334,114,P,0114
0,114,P,0114
961257,114,P,0114
940112,114,P,0114
939721,110,P,0110
960097,110,P,0110
942689,110,P,0110
961492,114,P,0114
953706,32,P,0032
945065,26,P,0026
953970,26,P,0026
954166,32,P,0032
943699,20,P,0020
962897,84,P,0084
0,73,P,0073
962532,73,P,0073
962305,73,P,0073
949618,84,P,0084
956085,84,P,0084
955412,61,P,0061
961284,61,P,0061
948616,67,P,0067
950762,67,P,0067
958186,5,P,0005
962794,5,P,0005
952394,5,P,0005
962778,17,P,0017
954707,0,P,000L
962378,14,P,0014
950106,14,P,0014
907102,406,P,0406
936489,401,P,0401
534126,0,S,MN08
960549,114,P,0114
939819,109,P,0109
951843,109,P,0109
960518,109,P,0109
950748,107,P,0107
960776,109,P,0109
942026,66,P,0066
958361,66,P,0066
958895,28,P,0028
936302,28,P,0028
957863,52,P,0052
941268,7,P,0007
983212,7,P,0007
956445,10,P,0010
936506,10,P,0010
957570,5,P,0005
953139,5,P,0005
962312,110,P,0110
960475,110,P,0110
942330,110,P,0110
957801,110,P,0110
904783,110,P,0110
938986,110,P,0110
959453,110,P,0110
947357,110,P,0110
949826,105,P,0105
948096,115,P,0115
960240,23,P,0023
929846,26,P,0026
959562,23,P,0023
961342,32,P,0032
957963,32,P,0032
956538,32,P,0032
956851,83,P,0083
959267,77,P,0077
956923,77,P,0077
954732,77,P,0077
960814,77,P,0077
949217,67,P,0067
926486,67,P,0067
458988,67,P,0067
952608,67,P,0067
959854,61,P,0061
942269,61,P,0061
687680,0,S,MN04
948582,20,P,0020
962358,13,P,0013
667971,0,S,MN04
954672,109,P,0109
956246,114,P,0114
961597,114,P,0114
934458,169,P,0169
931026,104,P,0104
925406,33,P,0033
927636,7,P,0007
330544,0,P,TEBN
924840,60,P,0060
355635,710,P,T710
945971,68,P,0068
950539,68,P,0068
935156,65,P,0065
958129,69,P,0069
946743,69,P,0069
952574,109,P,0109
907185,30,P,0030
915669,38,P,0038
905020,530,P,0530
457256,84,P,0084
928146,0,P,0COD
956601,94,P,0094
960821,66,P,0066
938731,69,P,0069
981892,69,P,0069
962267,69,P,0069
942886,69,P,0069
936238,699,P,0699
180297,0,S,BX11
934548,32,P,0032
937856,32,P,0032
931585,26,P,0026
927596,26,P,0026
935478,68,P,0068
963244,66,P,0066
951691,60,P,0060
729395,61,P,0061
0,699,P,0699
959918,119,P,0119
954313,23,P,0023
954176,23,P,0023
937269,26,P,0026
946415,26,P,0026
942874,26,P,0026
963237,94,P,0094
960668,83,P,0083
758448,88,P,0088
952381,61,P,0061
923395,61,P,0061
962848,34,P,0034
932906,34,P,0034
917217,109,P,0109
925826,109,P,0109
949283,24,P,0024
958464,70,P,0070
958434,70,P,0070
962617,70,P,0070
958523,70,P,0070
961541,70,P,0070
931492,33,P,0033
0,33,P,0033
953363,33,P,0033
952871,20,P,0020
954092,20,P,0020
938830,114,P,0114
947986,114,P,0114
952103,114,P,0114
962185,114,P,0114
958326,114,P,0114
923989,34,P,0034
926034,34,P,0034
953252,34,P,0034
586955,0,S,KS07
963247,76,P,0076
939395,61,P,0061
330132,110,P,T110
949730,20,P,0020
963239,20,P,0020
961403,114,P,0114
161667,114,P,0114
160613,3,P,0003
956908,19,P,0019
936299,37,P,0037
330450,0,P,BXON
960266,71,P,0071
961267,71,P,0071
993427,71,P,0071
960290,71,P,0071
958329,71,P,0071
962554,32,P,0032
960546,72,P,0072
962236,72,P,0072
164613,3,P,0003
934314,41,P,0041
958441,13,P,0013
346112,0,P,MST1
936709,420,P,0420
930719,420,P,0420
0,420,P,0420
959860,72,P,0072
357887,109,P,T109
962746,44,P,0044
956521,44,P,0044
989977,40,P,0040
341194,106,P,T106
331353,103,P,T103
915775,420,P,0420
934269,420,P,0420
962790,70,P,0070
922325,61,P,0061
942611,61,P,0061
921378,0,X,QW01
959772,34,P,0034
963267,40,P,0040
530291,0,P,MNTE
357360,0,P,MSE5
358945,0,P,SICA
953900,70,P,0070
961891,70,P,0070
223395,61,P,0061
0,106,P,0106
462008,106,P,0106
917366,103,P,0103
917363,3,P,0003
952331,19,P,0019
960855,19,P,0019
959048,84,P,0084
957304,73,P,0073
953307,73,P,0073
960260,73,P,0073
947753,420,P,0420
936650,420,P,0420
829379,0,S,KS14
957803,68,P,0068
936491,0,P,OO68
917563,103,P,0103
955106,100,P,0100
960269,19,P,0019
943621,420,P,0420
535024,0,S,KS14
957449,0,P,0O68
960686,68,P,0068
958638,62,P,0062
949742,78,P,0078
958290,78,P,0078
939379,78,P,0078
940627,105,P,0105
963300,30,P,0030
929442,34,P,0034
938775,23,P,0023
960005,23,P,0023
962964,26,P,0026
962964,0,P,0000
955471,19,P,0019
906449,19,P,0019
669521,0,S,KS07
957753,68,P,0068
957087,68,P,0068
948584,78,P,0078
